domain,side,role,stem,ext,source_path
LowLightTrafficData,target,discovery_target,701,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/701.png
LowLightTrafficData,target,discovery_target,108,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/108.png
LowLightTrafficData,target,discovery_target,517,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/517.png
LowLightTrafficData,target,discovery_target,542,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/542.png
LowLightTrafficData,target,discovery_target,098,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/098.png
LowLightTrafficData,target,discovery_target,057,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/057.png
LowLightTrafficData,target,discovery_target,540,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/540.png
LowLightTrafficData,target,discovery_target,114,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/114.png
LowLightTrafficData,target,discovery_target,403,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/403.png
LowLightTrafficData,target,discovery_target,575,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/575.png
LowLightTrafficData,target,discovery_target,514,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/514.png
LowLightTrafficData,target,discovery_target,640,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/640.png
LowLightTrafficData,target,discovery_target,069,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/069.png
LowLightTrafficData,target,discovery_target,633,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/633.png
LowLightTrafficData,target,discovery_target,538,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/538.png
LowLightTrafficData,target,discovery_target,508,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/508.png
LowLightTrafficData,target,discovery_target,326,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/326.png
LowLightTrafficData,target,discovery_target,125,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/125.png
LowLightTrafficData,target,discovery_target,697,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/697.png
LowLightTrafficData,target,discovery_target,327,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/327.png
LowLightTrafficData,target,discovery_target,616,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/616.png
LowLightTrafficData,target,discovery_target,020,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/020.png
LowLightTrafficData,target,discovery_target,629,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/629.png
LowLightTrafficData,target,discovery_target,452,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/452.png
LowLightTrafficData,target,discovery_target,176,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/176.png
LowLightTrafficData,target,discovery_target,360,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/360.png
LowLightTrafficData,target,discovery_target,385,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/385.png
LowLightTrafficData,target,discovery_target,117,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/117.png
LowLightTrafficData,target,discovery_target,119,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/119.png
LowLightTrafficData,target,discovery_target,107,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/107.png
LowLightTrafficData,target,discovery_target,091,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/091.png
LowLightTrafficData,target,discovery_target,669,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/669.png
LowLightTrafficData,target,discovery_target,400,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/400.png
LowLightTrafficData,target,discovery_target,333,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/333.png
LowLightTrafficData,target,discovery_target,136,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/136.png
LowLightTrafficData,target,discovery_target,196,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/196.png
LowLightTrafficData,target,discovery_target,663,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/663.png
LowLightTrafficData,target,discovery_target,485,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/485.png
LowLightTrafficData,target,discovery_target,521,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/521.png
LowLightTrafficData,target,discovery_target,279,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/279.png
LowLightTrafficData,target,discovery_target,172,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/172.png
LowLightTrafficData,target,discovery_target,401,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/401.png
LowLightTrafficData,target,discovery_target,300,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/300.png
LowLightTrafficData,target,discovery_target,481,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/481.png
LowLightTrafficData,target,discovery_target,160,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/160.png
LowLightTrafficData,target,discovery_target,112,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/112.png
LowLightTrafficData,target,discovery_target,169,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/169.png
LowLightTrafficData,target,discovery_target,530,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/530.png
LowLightTrafficData,target,discovery_target,126,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/126.png
LowLightTrafficData,target,discovery_target,266,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/266.png
LowLightTrafficData,target,discovery_target,040,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/040.png
LowLightTrafficData,target,discovery_target,612,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/612.png
LowLightTrafficData,target,discovery_target,611,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/611.png
LowLightTrafficData,target,discovery_target,293,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/293.png
LowLightTrafficData,target,discovery_target,576,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/576.png
LowLightTrafficData,target,discovery_target,228,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/228.png
LowLightTrafficData,target,discovery_target,635,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/target/635.png
LowLightTrafficData,input,sealed,430,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/430.png
LowLightTrafficData,input,sealed,683,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/683.png
LowLightTrafficData,input,sealed,218,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/218.png
LowLightTrafficData,input,sealed,370,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/370.png
LowLightTrafficData,input,sealed,104,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/104.png
LowLightTrafficData,input,sealed,060,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/060.png
LowLightTrafficData,input,sealed,369,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/369.png
LowLightTrafficData,input,sealed,372,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/372.png
LowLightTrafficData,input,sealed,299,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/299.png
LowLightTrafficData,input,sealed,367,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/367.png
LowLightTrafficData,input,sealed,251,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/251.png
LowLightTrafficData,input,sealed,043,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/043.png
LowLightTrafficData,input,sealed,591,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/591.png
LowLightTrafficData,input,sealed,426,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/426.png
LowLightTrafficData,input,sealed,676,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/676.png
LowLightTrafficData,input,sealed,491,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/491.png
LowLightTrafficData,input,sealed,235,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/235.png
LowLightTrafficData,input,sealed,352,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/352.png
LowLightTrafficData,input,sealed,517,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/517.png
LowLightTrafficData,input,sealed,080,png,/home/yc/UNSB_C21/dataset_all/LowLightTrafficData/input/080.png
RainCityscapes,input,trainA,0882,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0882.png
RainCityscapes,input,trainA,0779,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0779.png
RainCityscapes,input,trainA,0080,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0080.png
RainCityscapes,input,trainA,0191,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0191.png
RainCityscapes,input,trainA,0602,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0602.png
RainCityscapes,input,trainA,1168,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/1168.png
RainCityscapes,input,trainA,0630,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0630.png
RainCityscapes,input,trainA,0567,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0567.png
RainCityscapes,input,trainA,0785,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0785.png
RainCityscapes,input,trainA,0490,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0490.png
RainCityscapes,input,trainA,0070,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0070.png
RainCityscapes,input,trainA,1142,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/1142.png
RainCityscapes,input,trainA,0223,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0223.png
RainCityscapes,input,trainA,0120,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0120.png
RainCityscapes,input,trainA,0692,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0692.png
RainCityscapes,input,trainA,0526,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0526.png
RainCityscapes,input,trainA,0130,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0130.png
RainCityscapes,input,trainA,0530,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0530.png
RainCityscapes,input,trainA,0052,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0052.png
RainCityscapes,input,trainA,0937,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0937.png
RainCityscapes,input,trainA,1114,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/1114.png
RainCityscapes,input,trainA,0305,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0305.png
RainCityscapes,input,trainA,0968,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0968.png
RainCityscapes,input,trainA,1104,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/1104.png
RainCityscapes,input,trainA,1170,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/1170.png
RainCityscapes,input,trainA,0715,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0715.png
RainCityscapes,input,trainA,1090,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/1090.png
RainCityscapes,input,trainA,0870,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0870.png
RainCityscapes,input,trainA,0950,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0950.png
RainCityscapes,input,trainA,0902,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0902.png
RainCityscapes,input,trainA,0203,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0203.png
RainCityscapes,input,trainA,0190,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0190.png
RainCityscapes,input,trainA,0005,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0005.png
RainCityscapes,input,trainA,0477,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0477.png
RainCityscapes,input,trainA,1162,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/1162.png
RainCityscapes,input,trainA,0925,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0925.png
RainCityscapes,input,trainA,0796,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0796.png
RainCityscapes,input,trainA,0886,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0886.png
RainCityscapes,input,trainA,0392,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0392.png
RainCityscapes,input,trainA,0113,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0113.png
RainCityscapes,input,trainA,0084,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0084.png
RainCityscapes,input,trainA,0690,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0690.png
RainCityscapes,input,trainA,1176,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/1176.png
RainCityscapes,input,trainA,0090,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0090.png
RainCityscapes,input,trainA,1116,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/1116.png
RainCityscapes,input,trainA,0786,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0786.png
RainCityscapes,input,trainA,0362,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0362.png
RainCityscapes,input,trainA,0550,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0550.png
RainCityscapes,input,trainA,0539,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0539.png
RainCityscapes,input,trainA,1145,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/1145.png
RainCityscapes,input,trainA,0632,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0632.png
RainCityscapes,input,trainA,0160,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0160.png
RainCityscapes,input,trainA,0515,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0515.png
RainCityscapes,input,trainA,0687,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0687.png
RainCityscapes,input,trainA,0840,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0840.png
RainCityscapes,input,trainA,0218,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0218.png
RainCityscapes,input,trainA,0712,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0712.png
RainCityscapes,input,trainA,1023,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/1023.png
RainCityscapes,input,trainA,0157,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0157.png
RainCityscapes,input,trainA,1085,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/1085.png
RainCityscapes,input,trainA,0503,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0503.png
RainCityscapes,input,trainA,0132,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0132.png
RainCityscapes,input,trainA,0115,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0115.png
RainCityscapes,input,trainA,0390,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0390.png
RainCityscapes,input,trainA,0927,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0927.png
RainCityscapes,input,trainA,0800,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0800.png
RainCityscapes,input,trainA,0868,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0868.png
RainCityscapes,input,trainA,0012,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0012.png
RainCityscapes,input,trainA,1010,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/1010.png
RainCityscapes,input,trainA,0992,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0992.png
RainCityscapes,input,trainA,0346,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0346.png
RainCityscapes,input,trainA,0557,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0557.png
RainCityscapes,input,trainA,0126,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0126.png
RainCityscapes,input,trainA,1020,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/1020.png
RainCityscapes,input,trainA,0772,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0772.png
RainCityscapes,input,trainA,0011,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0011.png
RainCityscapes,input,trainA,0621,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0621.png
RainCityscapes,input,trainA,1086,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/1086.png
RainCityscapes,input,trainA,1013,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/1013.png
RainCityscapes,input,trainA,0344,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0344.png
RainCityscapes,input,trainA,0006,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0006.png
RainCityscapes,input,trainA,0410,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0410.png
RainCityscapes,input,trainA,0548,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0548.png
RainCityscapes,input,trainA,0475,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0475.png
RainCityscapes,input,trainA,0078,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0078.png
RainCityscapes,input,trainA,1082,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/1082.png
RainCityscapes,input,trainA,0220,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0220.png
RainCityscapes,input,trainA,0373,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0373.png
RainCityscapes,input,trainA,0750,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0750.png
RainCityscapes,input,trainA,0931,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0931.png
RainCityscapes,input,trainA,0304,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0304.png
RainCityscapes,input,trainA,0269,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0269.png
RainCityscapes,input,trainA,0986,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0986.png
RainCityscapes,input,trainA,0861,png,/home/yc/UNSB_C21/dataset_all/RainCityscapes/input/0861.png
