aio_path,bytes,canonical_stem,domain,order,prior_phase_overlap,representative,role,sha256,single_path,source_path,stem
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__683.png,32637,,LowLightTrafficData,44,,,trainA,e794d1d515b8e08575a18895ca482fac98103fe57a4ab9f1473afcd22600914e,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__683.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\683.png,683
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__131.png,28399,,LowLightTrafficData,45,,,trainA,863cbd923b5576806a301ad9d999b20eba3ad3a4992044b4bb16377ce37ec9b8,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__131.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\131.png,131
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__136.png,10002,,LowLightTrafficData,46,,,trainA,6daa522c67c2f5c004ddf80d10848382d7ce80888716f9d72ffa5f737c7958ac,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__136.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\136.png,136
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__488.png,50015,,LowLightTrafficData,47,,,trainA,74f6911916ce2e492cd38baf27807a6b39c892e2c0f1a0b0027c049051f3852b,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__488.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\488.png,488
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__465.png,54992,,LowLightTrafficData,48,,,trainA,380b3cf7f1d5f3411f224547e7fd1fd8aa99a85b78ea1883861783b037069e0b,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__465.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\465.png,465
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__462.png,10642,,LowLightTrafficData,49,,,trainA,cb64145f210b5a4a0b1d41ae59aeeb7943b6d8d667bdd2e1bd9994dbbff55d34,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__462.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\462.png,462
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__530.png,27439,,LowLightTrafficData,50,,,trainA,9b663a6b2de6f5315107505c45fe199c0e4e36370ea9bcb7a95195f5453d6d9a,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__530.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\530.png,530
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__455.png,67019,,LowLightTrafficData,51,,,trainA,88d24072db13af920e986b9b321918bf1405553239da6f11b26aa4d287468034,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__455.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\455.png,455
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__156.png,66933,,LowLightTrafficData,52,,,trainA,2ac25235c23bcce61d068bdf90af0e6a0a35865a8d180e520e5b7df6723e970d,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__156.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\156.png,156
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__225.png,58000,,LowLightTrafficData,53,,,trainA,147fd9aa9ba3189ff36c5e1ae760d23e45f2f90b4746b57a507423a40f6b1685,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__225.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\225.png,225
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__528.png,51934,,LowLightTrafficData,54,,,trainA,296dbc15802fbfeadb31f6c07c6ebc5699cdc61ce22093221da38cbb4cc8b934,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__528.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\528.png,528
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__598.png,26383,,LowLightTrafficData,55,,,trainA,ad3cfde110467ba5fc09744bfc575b19e6e47b075067bfa676c9df84d59af6c6,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__598.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\598.png,598
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__719.png,10671,,LowLightTrafficData,56,,,trainA,6c972cd417626614d2d28269e43305e0499091a362bd1d8611ed1105494d485c,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__719.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\719.png,719
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__621.png,55989,,LowLightTrafficData,57,,,trainA,4fbe26fe96b3c88a6984f6d7cc94f26f0d7fc36990f1253f8a740514ae63b56c,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__621.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\621.png,621
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__708.png,42991,,LowLightTrafficData,58,,,trainA,b534153bfe404ccd0ee96abe46772ece778c21e55424765ed0bbde7f3cc0ddfb,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__708.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\708.png,708
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__102.png,76341,,LowLightTrafficData,59,,,trainA,9dc7696ff9d69011a3caee721c665713a02e12224e885e7614e5794b205ec9aa,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__102.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\102.png,102
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__632.png,23333,,LowLightTrafficData,60,,,trainA,65ad4629ce6f6c947e7d300d17243473b1f148512524b19e0c547ece31a4b31c,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__632.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\632.png,632
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__521.png,58289,,LowLightTrafficData,61,,,trainA,e4a7f42e9b358714ff84055fd652fe612fe9d333cd9ae22ce39871361cbd6557,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__521.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\521.png,521
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__477.png,78335,,LowLightTrafficData,62,,,trainA,f5eb7145b723ec59fc9a08f17f621aaa527040b9d2eeab4206cabb9ce5a2e4ba,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__477.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\477.png,477
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__331.png,9071,,LowLightTrafficData,63,,,trainA,a5020b91400cf28132f8b14cf5e9d65b0ec6a5e36b03600fcb34c8fc35f0596c,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__331.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\331.png,331
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__417.png,68191,,LowLightTrafficData,64,,,trainA,b5c775ee4f0d4e7803333213da891b38c4b656b950e345b52472f5839659bb36,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__417.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\417.png,417
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__734.png,31424,,LowLightTrafficData,65,,,trainA,3dc846a6694046d6f5c91ac1ff386dc5db91f4f8c997ec9ab0331108f1762d0f,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__734.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\734.png,734
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__034.png,15545,,LowLightTrafficData,66,,,trainA,a649cc4b01e4dbd767429fd41e248446259a242d2287f7b75bd797203cfc26d6,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__034.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\034.png,034
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__313.png,12050,,LowLightTrafficData,67,,,trainA,5737c63061b08fdfe21073dbbb8fe832af9f88e16cf26dfae8ee78e66b21652e,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__313.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\313.png,313
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__089.png,2578,,LowLightTrafficData,68,,,trainA,33c34eaebde093148df96f924ea399171103ed8dae44ab61ba7f8bf916255e3c,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__089.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\089.png,089
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__630.png,60815,,LowLightTrafficData,69,,,trainA,fcd621a27a1ba6afe69c218926dd8d8025b1c3855fb93932ce6053a2e9c9471d,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__630.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\630.png,630
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__103.png,72500,,LowLightTrafficData,70,,,trainA,304fdb4b4a1e85ec09702380c196f5a30433f73303a9fc0cc39a0aa1aae6165b,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__103.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\103.png,103
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__290.png,62430,,LowLightTrafficData,71,,,trainA,7948d6943a848a5e26e65ffd36ec4cc5e6d1c14341aab32123615786077b66c1,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__290.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\290.png,290
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__627.png,13802,,LowLightTrafficData,72,,,trainA,6711d019c312f5e0f01db385296d6836f5964d6de0288a09ed18b7f1a595b068,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__627.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\627.png,627
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__085.png,113091,,LowLightTrafficData,73,,,trainA,47f1df88c6c31d098e80b58733162f2811dfa4015f666de4918b060675d7faf5,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__085.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\085.png,085
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__367.png,35966,,LowLightTrafficData,74,,,trainA,59bf27ccde202836390a70f08b6ae3374a1aa77cb5d8e76d1fac5e45af6f4de8,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__367.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\367.png,367
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__215.png,27283,,LowLightTrafficData,75,,,trainA,a493007cbcb3713e9de60b1b25576f4a9d45ba1a6b6db9e602d873f388b10c2f,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__215.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\215.png,215
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__184.png,46763,,LowLightTrafficData,76,,,trainA,e26bfed816f356d623c259ed591f827f1666205516d8f1f00821db11e453309a,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__184.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\184.png,184
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__011.png,42699,,LowLightTrafficData,77,,,trainA,cf88425170896aaef1885cdfdae6508e7d3e1bb032c151dafbff2aa036139e3a,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__011.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\011.png,011
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__385.png,55381,,LowLightTrafficData,78,,,trainA,1d6410ff0be7c30759dcd795e6c6c463c8d528f083453c8e22c6787d713d0fbc,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__385.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\385.png,385
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__618.png,8087,,LowLightTrafficData,79,,,trainA,e7f0bdf6d10bd98d059411d808246cee148904b94467d312bbf91072be1772a8,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__618.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\618.png,618
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__074.png,5294,,LowLightTrafficData,80,,,trainA,209cbeb1df3a4e085bdc1d4b38f38eefe45636bc8037fcb27fe88dcfdaafcd57,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__074.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\074.png,074
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__702.png,51111,,LowLightTrafficData,81,,,trainA,67734e3b5194275fcedf6526b11fbc131d57ac06e32b8265a1e2409007b7c9f5,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__702.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\702.png,702
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__599.png,15160,,LowLightTrafficData,82,,,trainA,97e043283cc5341e11acabb13a32e1899820c26c917241d15e7289474278f7b0,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__599.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\599.png,599
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__101.png,99738,,LowLightTrafficData,83,,,trainA,183cf7a5428f327eb959cf764c86933919972ee174b50d19546b62e1d57612e1,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__101.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\101.png,101
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__654.png,76864,,LowLightTrafficData,84,,,trainA,78b37ae0d06209e32c4a2f58d923c067b3749cdd69254cc300452665206eb610,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__654.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\654.png,654
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__427.png,107218,,LowLightTrafficData,85,,,trainA,933bf68d75c15aeb5069773f1bef3f3b9367fea81ab4341ce366b44fb7fe6491,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__427.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\427.png,427
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__329.png,13480,,LowLightTrafficData,86,,,trainA,e32a55145ea1c5b857a54b5f7c43243d08994c19986ee2b0825f2c95e45a5c15,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__329.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\329.png,329
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__050.png,21095,,LowLightTrafficData,87,,,trainA,3ae025a2cde7bc4f56c85c99092c47a87399dc8caa3f16a6665574fa110f5070,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__050.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\050.png,050
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__090.png,4973,,LowLightTrafficData,88,,,trainA,ac9d3735b77a33d1e1c61eeabd86da203bbdd1e73661163f067a93189c79de1a,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__090.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\090.png,090
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__061.png,63275,,LowLightTrafficData,89,,,trainA,c25834f84e140a34d6302c3508e95da57bb9649397b2133502f8ceb1dbd7d562,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__061.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\061.png,061
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__379.png,37808,,LowLightTrafficData,90,,,trainA,011285887898a340e07112305bcc1ca055886cded3c83cb85ac1c10d7d7ae070,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__379.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\379.png,379
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__434.png,9488,,LowLightTrafficData,91,,,trainA,c8305e39ce8031f926067891a55e5afa9011ce2887771c4acd114e1b51a7ae38,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__434.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\434.png,434
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__046.png,62362,,LowLightTrafficData,92,,,trainA,9a9d2d8794f667e9ae5714baaf03a7ee96a58286d5867dc58ac912f69ee9dfbe,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__046.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\046.png,046
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__021.png,55236,,LowLightTrafficData,93,,,trainA,7c56fb60c9dd968278c1b385299a9291569e2f66da3c0785aa7b8ac036b9644c,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__021.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\021.png,021
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__273.png,30232,,LowLightTrafficData,94,,,trainA,e63ff93bb1a62603f2450243cd9c652a6e2fad228a14c27dd38039f14099be95,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__273.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\273.png,273
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__700.png,41311,,LowLightTrafficData,95,,,trainA,f665f4c9e718933a76769d3c4420002d9b4a256c0bc0917da5ed766dae99f474,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__700.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\700.png,700
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__430.png,44029,,LowLightTrafficData,96,,,trainA,4b06b988e0cbec130c1df8f144db0599238ab02c4fe59dc4d587d76bcc0c6602,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__430.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\430.png,430
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__188.png,33330,,LowLightTrafficData,97,,,trainA,383ddb976149b3279c12daa87d48c059ccf30f4c97837ad8aedfdf3add6f1151,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__188.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\188.png,188
E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\aio\trainA\LowLightTrafficData__232.png,41917,,LowLightTrafficData,98,,,trainA,b0b50e71408fafd51d668722e77fe8e198abf00d0c730318a54558d140acf0df,E:\UNSB_Expl\UNSB_HEADFIGURE_SIXDOMAIN_EXPANDED_20260824\data_views\single\LowLightTrafficData\trainA\LowLightTrafficData__232.png,E:\UNSB_abl\full_dataset\LowLightTrafficData\input\232.png,232
